id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
eaa0fe7d-e827-5014-a63d-0fddf76c2c07,475069,ASASSN-V J122006.03-680251.1,Gaia16axx,185.02513,-68.04752,299.99819,-5.35445,16.33,0.76,,UG,,0.9,0.59,2457591.46582,5859366119483383808,20.70122,0.008601,20.893267,0.15552,19.951696,0.008019,0.94157,0.1096,1.0592,0.1035,-4.388,1.052,1.435,1.353,1.33167872139548,16432.7031,J122004.69-680252.4,15.781,0.083,15.304,0.083,14.588,,15.456,0.063,16.92,,13.701,,9.472,,1.193,-1.464,4.229,,,,,,,,,,,,,0.471,-0.372400585665942,-0.0327454214339211,-0.927494227028276,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:17:45 UTC,EDR3 5859366119483383680,,,,,,TIC 965405483,4.617,1.025
cd60aa8a-6c01-59bc-a776-c0d4c533fb51,646821,ASASSN-V J122105.52-665048.8,[PK2008] J122105.52-665048.8,185.273,-66.84689,299.94854,-4.15109,16.92,0.79,,CV,,0.81,0.84,2458110.82471,5859721708437824512,17.744974,0.010461,17.896666,0.033595,17.31609,0.027096,0.580576,0.3606,0.0874,4.1272,-5.818,0.09,1.133,0.09,3.43851406380641,8170.78906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561,-0.391525638720883,-0.0361346535856785,-0.919457427526934,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:59:25 UTC,EDR3 5859721708437824512,,,,,,TIC 448015820,5.927,1.075
cdc5b005-79db-5890-95df-316350cff314,104115,ASASSN-V J122220.18+750327.4,FBS 1220+753,185.58408,75.05761,125.44745,41.9282,15.27,0.26,,CV,,0.98,0.76,2457607.75821,1692349953668515072,15.205586,0.002994,15.331837,0.005665,14.986744,0.005048,0.345093,0.3529,0.0207,17.051,-7.012,0.025,-8.708,0.024,19.2111837893006,2758.51099,J122220.26+750327.6,14.69,0.04,14.515,0.053,14.628,0.088,14.615,0.027,14.661,0.041,12.869,,9.415,,0.062,-0.046,3.454,,,,,,,,,,,,,0.031,-0.256624068783061,-0.025090221737873,0.966185576426377,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:38:51 UTC,EDR3 1692349953668515072,,,,,,TIC 154485903,11.18,1.022
87cc116e-d1a1-5f55-84a3-f3afa60e1ccd,652313,ASASSN-V J122236.42-181050.1,6dFGS g1222364-181050,185.65175,-18.18058,293.36803,44.15512,17.19,0.72,,CV,,0.95,0.8,2457852.49713,3519985458694487040,18.142227,0.006052,17.979826,0.01877,16.992262,0.01058,0.987564,-0.2236,0.1671,-1.338,-0.255,0.174,-0.091,0.15,0.32525788612249,3945.66553,J122236.40-181050.1,15.994,0.079,15.29,0.1,14.499,0.078,12.985,0.024,11.894,0.023,8.631,0.028,6.024,0.048,1.495,1.091,2.607,,,,,,,,,,,,,0.054,-0.945459395762346,-0.0935653370736513,-0.312012914256756,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:46:28 UTC,EDR3 3519985458694487296,GALEX J122236.4-181050,18.7877,0.0836,18.557,0.0377,TIC 423568600,0.271,1.106
2870b70f-fffe-5e31-9ead-58c640d0cda7,344473,ASASSN-V J122511.49-635445.3,GDS_J1225114-635445,186.29787,-63.91259,300.05098,-1.18775,15.96,1.34,,UG,,0.91,0.82,2457440.76606,6053505165313628160,18.202353,0.003029,20.232086,0.071374,16.924751,0.00749,3.307335,0.087,0.1191,0.7306,-6.83,0.113,0.58,0.13,6.0445326428968,5375.22461,J122510.97-635441.8,14.118,0.081,12.993,0.069,12.511,0.059,11.732,0.029,11.843,0.032,12.325,0.465,8.717,,1.607,-0.111,3.608,,,,,,,,,,,,,2.857,-0.43708800249112,-0.0482385177689859,-0.898124224972121,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:11:34 UTC,EDR3 6053505165313627904,,,,,,TIC 450490270,6.855,1.009
78326d10-98f7-50aa-b082-8f896001486c,80721,ASASSN-V J122605.22-454931.8,V0373 Cen,186.52176,-45.82549,298.32258,16.81925,15.32,1.76,201.5851757,UG,,0.44,0.78,2457770.83562,6132860737713212416,15.843303,0.006853,16.247465,0.021335,15.250598,0.014859,0.996867,0.8581,0.0388,22.1124,-3.04,0.033,-8.62,0.022,38.761677427169,1117.73438,J122605.02-454930.4,14.812,0.043,14.202,0.038,13.98,0.054,13.616,0.025,13.505,0.029,12.603,,9.172,,0.832,0.111,3.431,55326776,15.64,0.166,16.305,0.151,15.974,0.173,15.434,0.076,15.12,0.076,0.665,0.078,-0.692336655014502,-0.0791481609006039,-0.71722069459085,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:13:57 UTC,EDR3 6132860737713212800,GALEX J122605.0-454929,14.3244,0.0141,14.235,0.0092,TIC 72182461,9.14,1.213
85c2becf-a93c-5ad1-9f31-9687cc035e16,80459,ASASSN-V J122733.74-464154.9,ASASSN-16iy,186.89058,-46.69858,298.67757,15.97585,17.67,0.94,0.1391339,UG,,0.51,0.62,2457617.47841,,,,,,,,,,,,,,,,,,J122733.27-464147.4,,,,,,,16.557,0.067,16.043,0.131,12.389,,9.259,0.426,,0.514,3.13,,,,,,,,,,,,,0.117,-0.680882648370375,-0.0822822729901525,-0.727755760334274,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
17eedf9a-6153-5a23-91da-49ef070b688e,603664,ASASSN-V J122739.45-402219.8,MASTER OT J122739.45-402219.8,186.91438,-40.37217,298.04027,22.2736,17.41,0.52,0.1437407,UG,,0.78,0.56,2457902.65829,,,,,,,,,,,,,,,,,,J122739.75-402224.3,,,,,,,17.147,0.104,16.705,0.252,12.756,,9.418,,,0.442,3.338,,,,,,,,,,,,,0.071,-0.756312189828798,-0.0917164350472776,-0.647749926328508,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
3c0626c3-f679-5e99-b7d9-57123e3744a6,588717,ASASSN-V J122925.65-363935.6,SSS 110423:122926-363936,187.35688,-36.65989,298.02219,26.00194,16.89,0.87,,UG,,0.99,0.72,2457089.77269,6157583767759837184,20.139342,0.005381,20.652311,0.106442,19.203653,0.048644,1.448658,0.2392,0.5856,0.4085,-5.184,0.477,0.29,0.491,5.91779373123971,4158.74219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,-0.795590005294575,-0.102720310391216,-0.597063716288731,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:15:00 UTC,EDR3 6157583767759837568,GALEX J122925.6-363933,,,22.0835,0.4632,TIC 998596835,5.193,1.039
c56ffb2b-17ab-5f65-b50b-f5e4dda7f1bf,653663,ASASSN-V J123255.11+222209.4,SDSS J123255.11+222209.4,188.22963,22.36928,260.47692,83.65113,17.58,0.81,,CV,,0.9,0.82,2457181.80044,3958687059123923456,17.618265,0.005288,17.637325,0.023401,17.548191,0.023944,0.089134,0.3542,0.1283,2.7605,-11.076,0.127,-10.435,0.121,27.7863742474093,2595.8811,J123255.12+222208.5,,,,,,,16.935,0.099,16.838,0.317,12.598,,9.038,,,0.097,3.56,,,,,,,,,,,,,0.02,-0.915227453379278,-0.132369456818765,0.380574612241,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:57:09 UTC,EDR3 3958687059123923584,GALEX J123255.1+222209,18.1689,0.0913,17.8155,0.0419,TIC 954157731,15.217,0.978
2a2854d5-63bc-5180-b1cf-82c1f9323b68,106010,ASASSN-V J123336.96-283000.9,ASASSN-14bq,188.40401,-28.50026,298.19672,34.20758,16.74,1.58,,UG,,0.74,0.89,2457566.63032,3472136572375482368,17.830996,0.048509,17.925,0.163584,17.356113,0.107375,0.568886,0.2446,0.105,2.3294,-11.465,0.121,0.652,0.076,6.78884249387868,8017.84766,J123336.99-283000.7,,,,,,,16.392,0.064,16.895,0.309,12.854,,9.139,,,-0.503,3.715,,,,,,,,,,,,,0.059,-0.869378326085568,-0.128440795165083,-0.477162748200251,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:42:26 UTC,EDR3 3472136572375482496,GALEX J123336.9-283001,21.1328,0.3342,20.7282,0.1497,TIC 951317768,11.484,0.991
06e0bed9-ed9a-5592-8a7c-975e57e1549c,375636,ASASSN-V J123813.73-033932.8,V0406 Vir,189.55721,-3.65911,296.51451,59.04795,17.33,0.91,,UGWZ,,0.89,0.81,2457112.80627,3681313024562519552,17.663488,0.007801,17.714043,0.026681,17.57166,0.02074,0.142384,5.8814,0.1051,55.9503,-145.362,0.138,-42.834,0.102,4334.75115365855,165.709,J123813.63-033933.6,16.651,0.139,16.49,0.238,16.424,,15.85,0.056,15.304,0.113,11.927,,8.974,,0.227,0.546,2.953,,,,,,,,,,,,,0.031,-0.984110022867527,-0.165693861994119,-0.0638201142991008,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:58:32 UTC,EDR3 3681313024562519552,GALEX J123813.7-033932,18.817,0.118,18.3749,0.0554,TIC 51641751,151.542,1.034
7bad39f9-efc5-5140-8266-5b188e88ef05,97233,ASASSN-V J123816.12-384245.5,V1025 Cen,189.56715,-38.71263,300.11834,24.08716,16.35,1.22,,DQ,,0.23,0.95,2456849.53258,6153373329716525056,17.158045,0.011998,17.135475,0.052001,16.975542,0.057416,0.159933,5.0948,0.0748,68.1382,-98.243,0.06,15.521,0.047,2412.01185803564,195.458191,J123816.23-384245.5,15.058,0.037,14.65,0.057,14.396,0.073,13.546,0.024,13.289,0.029,12.341,0.289,9.436,,0.662,0.257,2.905,55566522,15.313,0.203,15.308,0.194,15.276,0.122,15.178,0.109,15.18,0.171,-0.005,0.075,-0.769439856287792,-0.129687282981869,-0.625414675386342,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:53:33 UTC,EDR3 6153373329716524800,,,,,,TIC 144324239,99.461,1.085
e6e6e83c-7e01-5e3d-b88d-762915e98822,82637,ASASSN-V J123956.28-471623.9,ASASSN-15fo,189.9845,-47.27331,300.90753,15.55323,15.01,0.45,,UGSU,,0.77,0.85,2457109.7255,6128933552758319104,19.740099,0.026036,19.871029,0.105146,19.240957,0.086595,0.630072,1.9855,0.3327,5.9677,7.546,0.444,-8.095,0.327,88.1079128857728,595.360901,J123955.68-471627.1,15.904,0.079,15.394,0.109,15.008,,15.504,0.044,15.438,0.075,12.938,,8.736,,0.896,0.066,4.202,,,,,,,,,,,,,0.095,-0.668225820386046,-0.11763985731112,-0.734598609405991,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:16:42 UTC,EDR3 6128933552758318592,,,,,,TIC 995609571,11.066,0.97
8240021d-28f7-5ac9-94b9-4986d84202f1,585684,ASASSN-V J124123.78-460204.8,MASTER OT J124124.38-460208.1,190.34908,-46.03466,301.11171,16.8016,16.45,1.57,638.2156401,UG,,0.5,0.75,2457181.59331,,,,,,,,,,,,,,,,,,J124123.98-460202.0,,,,,,,17.005,0.083,17.602,,12.925,,9.342,,,-0.597,3.583,,,,,,,,,,,,,0.114,-0.682929133444815,-0.124713674665944,-0.719759889160011,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
482d03e5-2339-5c88-89b9-b45ae811bf20,208930,ASASSN-V J124217.95-333407.8,V0591 Cen,190.57479,-33.56883,300.74983,29.26419,16.09,1.33,,UGSU,,0.51,0.9,2457835.81619,6159094290578416640,20.501328,0.088481,16.435,0.416627,19.57326,0.343563,-3.13826,0.6315,0.1192,5.3,-6.204,0.123,-2.086,0.184,46.8849040117451,1674.21899,J124218.08-333409.6,15.135,0.053,14.686,0.07,14.757,0.128,14.601,0.03,14.747,0.056,12.892,,9.233,,0.378,-0.146,3.659,,,,,,,,,,,,,0.072,-0.819070887733365,-0.152911969755914,-0.552938342288761,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 18:02:29 UTC,EDR3 6159094294874463104,GALEX J124217.9-333407,21.4354,0.4037,20.6801,0.1284,TIC 398945011,,
377aef70-7a60-5a21-ac32-c1ef9038c836,417957,ASASSN-V J124459.92-721311.5,ASASSN-16gw,191.24967,-72.21986,302.43378,-9.35434,16.65,1.09,,UG,,1.09,0.81,2457902.54218,,21.021488,0.046631,19.636232,0.871759,18.910183,0.473832,0.726049,,,,,,,,,4135.78174,J124459.36-721314.3,16.224,0.127,15.445,0.129,15.327,0.209,14.971,0.034,15.143,0.079,11.997,,8.774,,0.897,-0.172,3.223,,,,,,,,,,,,,0.241,-0.299498092563398,-0.059572081383364,-0.952235296379283,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:27 UTC,EDR3 5842159415352454400,,,,,,TIC 360907193,,
f3ac0265-7f5b-5c7e-a05c-4d5c25b7e7e6,97040,ASASSN-V J124507.81-381322.3,SSS 110525:124508-381322,191.28256,-38.22287,301.56911,24.63219,16.94,4.83,,UG,,0.39,0.95,2457465.58362,6153632947604401152,17.935263,0.014039,18.22607,0.063571,17.367273,0.050263,0.858797,3.1756,0.1272,24.9597,-28.346,0.133,0.929,0.086,430.969534955244,311.929657,J124507.78-381322.3,16.0,0.066,15.481,0.1,15.34,0.156,14.961,0.031,14.686,0.05,12.901,,9.362,,0.66,0.275,3.539,,,,,,,,,,,,,0.06,-0.770427491348012,-0.153702748383946,-0.618722026207594,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:34:49 UTC,EDR3 6153632947604401280,GALEX J124507.8-381321,18.6368,0.0985,18.4335,0.0569,TIC 144603871,28.362,1.069
22fd42f8-964f-5c1d-b0d4-77217e14526d,66194,ASASSN-V J124959.76+035726.6,SDSS J124959.76+035726.6,192.499,3.95739,302.01803,66.82658,16.37,0.61,,CV,,0.98,0.57,2457165.84301,3705361680324471296,16.358887,0.002858,16.548922,0.006414,15.868388,0.005503,0.680533,2.4028,0.0624,38.478,13.602,0.073,-3.617,0.069,164.290653257776,406.073395,J124959.76+035726.6,14.811,0.041,14.174,0.04,13.899,0.059,13.813,0.025,13.622,0.036,12.04,,8.92,,0.912,0.191,3.12,,,,,,,,,,,,,0.036,-0.973971945358784,-0.215906547425141,0.0690145813070128,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:19:04 UTC,EDR3 3705361680324471424,GALEX J124959.8+035726,15.1877,0.0215,15.6056,0.0086,TIC 380727709,14.075,1.101
0bd0de40-b55d-580b-b2de-bad85e022837,299038,ASASSN-V J125148.80-522016.3,ASASSN-17hu,192.95333,-52.33786,302.99025,10.53385,17.23,1.64,1.0343586,UG,,0.29,0.82,2458188.80134,6075242789370915840,20.082998,0.016167,20.458422,0.088818,19.286722,0.08726,1.1717,0.7857,0.2048,3.836,-5.797,0.242,-1.333,0.246,4.63896344095373,6077.83887,J125148.47-522013.1,,,,,,,16.204,0.05,16.964,0.296,12.808,,9.434,,,-0.76,3.374,,,,,,,,,,,,,0.232,-0.595455844188603,-0.136961031979194,-0.791627446050749,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:57:24 UTC,EDR3 6075242789370916224,,,,,,TIC 991046989,5.949,1.566
eecf7ca7-f43a-50b2-be7a-16f72f837a38,83155,ASASSN-V J125452.56-462537.8,ASASSN-15ag,193.719,-46.42717,303.54962,16.44045,17.07,2.28,148.7333457,UG,,0.56,0.73,2457773.8344,6134247565469337600,19.168095,0.014297,19.586193,0.071862,18.409716,0.043368,1.176477,0.6687,0.1486,4.4999,-7.642,0.18,1.498,0.073,9.82191428424819,3758.17261,J125452.63-462537.3,,,,,,,16.067,0.055,15.842,0.129,12.51,,9.215,,,0.225,3.295,,,,,,,,,,,,,0.104,-0.66961137760973,-0.163468924608709,-0.724498801698714,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:12:20 UTC,EDR3 6134247565469337600,GALEX J125452.5-462537,20.9737,0.4254,20.7596,0.1731,TIC 996504444,7.787,1.179
40dfe868-412a-5f5d-a249-e4640178157b,645695,ASASSN-V J125530.68-602842.0,Gaia17crv,193.87782,-60.47833,303.43413,2.38945,14.06,0.09,,UG,,0.94,0.82,2457973.55797,,,,,,,,,,,,,,,,,,J125529.91-602845.4,13.841,0.03,13.44,0.022,13.428,0.039,12.539,0.032,12.734,0.044,10.379,0.095,7.824,0.114,0.413,-0.195,2.555,,,,,,,,,,,,,1.722,-0.478368959695952,-0.11818784317287,-0.870169392776807,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
e8f436a2-dfae-5fca-b111-d14528ff4607,97638,ASASSN-V J125637.08+263643.3,GO Com,194.15451,26.61202,9.14702,88.7347,17.68,1.34,0.35979,UGSU,,0.51,0.55,2457387.10449,3958581402928688640,18.211706,0.014165,18.272099,0.050486,17.833408,0.054124,0.43869,2.2505,0.1154,19.494,21.234,0.134,-9.178,0.108,249.220809028376,439.965881,J125637.09+263643.1,,,,,,,15.902,0.049,15.639,0.121,12.611,,9.121,,,0.263,3.49,,,,,,,,,,,,,0.009,-0.866916438972908,-0.218631371132639,0.447946661328327,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:23:09 UTC,EDR3 3958581402928688768,GALEX J125637.1+263643,18.1478,0.055,17.9835,0.0267,TIC 954156796,23.132,0.978
cf28a7bc-b7ab-5ad1-9fd6-3170cd83d277,207987,ASASSN-V J125723.25-331204.7,V0485 Cen,194.34688,-33.2013,304.36407,29.6539,16.58,3.33,,UGSU,,0.51,0.91,2457864.61865,6156396643095102464,17.913214,0.011314,18.126923,0.037556,17.453222,0.039607,0.6737,3.0008,0.0737,40.7034,-46.43,0.091,6.235,0.062,671.383758307267,330.740356,J125723.13-331205.0,,,,,,,15.612,0.039,15.566,0.1,12.962,,9.321,,,0.046,3.641,,,,,,,,,,,,,0.081,-0.810656367576476,-0.207340247345423,-0.547582208931638,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:30:59 UTC,EDR3 6156396643095102464,,,,,,TIC 998526545,46.847,1.175
1164a491-faa5-5289-9de8-5fc475daeed8,201725,ASASSN-V J125900.85-133441.2,SSS 120721:125901-133442,194.75354,-13.57812,305.7532,49.25212,17.39,0.83,1.6410855,UG,,0.91,0.57,2456878.50176,3525905023139786752,19.295645,0.015341,19.242653,0.085898,18.860697,0.062399,0.381956,1.8236,0.3161,5.769,-18.908,0.402,-14.723,0.461,203.718065860472,557.584045,J125900.73-133437.7,,,,,,,16.479,0.071,16.373,0.225,12.73,,8.768,,,0.106,3.962,,,,,,,,,,,,,0.052,-0.940002413702053,-0.2475440866175,-0.234770925403941,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:55:06 UTC,EDR3 3525905023139786880,GALEX J125900.8-133441,20.2213,0.1927,20.037,0.0867,TIC 952370103,23.964,1.023
48bf2714-2a4d-5661-be40-360181b9ba73,97325,ASASSN-V J125905.74+242633.1,GUVV J125905.7+242632.9,194.77392,24.44253,336.04749,86.80881,16.75,0.89,,UGSU,,0.74,0.86,2457424.97148,,20.775253,0.018047,20.983435,0.140685,20.184164,0.168217,0.799271,1.5698,0.9455,1.6604,-12.128,1.244,-3.227,1.028,78.2252942829021,760.455933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,-0.880279313248561,-0.232151220201569,0.413780305990467,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:26 UTC,EDR3 3957285186094407680,GALEX J125905.8+242633,18.4824,0.0724,18.9112,0.043,TIC 954144430,12.549,0.981
753f73d0-8ef4-5653-94f4-2965136d4d72,184720,ASASSN-V J130045.00-331406.8,ASASSN-15dj,195.1875,-33.23521,305.17128,29.59604,16.79,2.11,,UG,,0.8,0.85,2458224.53792,6180168737322724352,17.241667,0.021427,17.403053,0.067932,16.846687,0.063215,0.556366,1.323,0.0861,15.3733,-21.115,0.078,-13.076,0.065,158.827302370199,741.197876,J130045.08-331407.2,,,,,,,15.368,0.036,15.153,0.075,12.287,,8.975,,,0.215,3.312,55796861,16.374,1.1,16.528,1.117,15.55,0.0,15.64,0.0,,,0.155,0.078,-0.807214314632807,-0.219126179858475,-0.548077337200252,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:41:04 UTC,EDR3 6180168737322724096,,,,,,TIC 998910835,24.836,1.045
8f699fa0-4843-5524-9f6c-5d74407083d9,285200,ASASSN-V J130057.65-491212.1,V1147 Cen,195.2402,-49.20337,304.53232,13.63878,12.41,2.08,,UGSS,,0.32,0.96,2458217.78227,6084816099669678080,12.54658,0.030094,12.639375,0.142351,11.89569,0.086127,0.743685,2.8462,0.0244,116.6747,-22.889,0.024,-8.216,0.016,330.892932260684,348.365234,J130057.59-491212.4,11.53,0.026,11.129,0.023,10.978,0.024,10.679,0.024,10.616,0.021,10.474,0.057,8.854,,0.552,0.063,1.62,54473202,12.78,0.696,13.36,0.876,12.177,0.831,12.072,0.612,12.504,0.558,0.58,0.213,-0.630398343782684,-0.171750481106006,-0.757033486971286,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:26:55 UTC,EDR3 6084816099669678464,,,,,,TIC 404153438,24.319,1.662
bfb548a7-f26a-5f59-9866-45c8baf3f141,254589,ASASSN-V J130135.72-052938.1,CSS 140430:130136-052938,195.39882,-5.49391,307.61256,57.2855,16.58,0.42,,UG,,0.92,0.82,2457122.8485,3677784687453092864,18.521324,0.008134,18.98837,0.055231,17.898977,0.032042,1.089394,0.4459,0.1873,2.3814,-8.798,0.205,-13.515,0.155,25.5599683358446,2990.57593,J130135.67-052938.4,,,,,,,16.333,0.072,16.276,0.214,12.232,,8.995,,,0.057,3.237,,,,,,,,,,,,,0.034,-0.9596721603081,-0.26431648937683,-0.0957399507681735,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:56:07 UTC,EDR3 3677784687453093120,GALEX J130135.7-052937,,,19.7746,0.0728,TIC 953013471,16.127,0.974
98dce6a3-b7c1-5300-8c45-059218a96d0f,146383,ASASSN-V J130441.76+010330.8,2QZ J130441.7+010330,196.174,1.05856,310.43848,63.73691,17.33,1.92,,UGSU,,0.94,0.82,2457764.03007,3691014354955938816,20.58107,0.019336,20.483042,0.151818,20.190916,0.199055,0.292126,0.8043,1.1709,0.6869,-21.97,1.331,0.267,1.505,253.114735324234,411.455658,J130441.15+010330.4,,,,,,,16.486,0.074,16.382,0.226,12.507,0.453,8.6,,,0.104,3.907,,,,,,,,,,,,,0.024,-0.960256279259498,-0.27850777035815,0.0184743062883782,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:50:25 UTC,EDR3 3691014359251694848,GALEX J130441.7+010331,22.1128,0.503,21.5403,0.2255,TIC 953200757,21.972,0.88
0626a76d-f3c4-5d8c-89ce-cbdab74b3375,122233,ASASSN-V J130527.73+390927.5,ASASSN-17eg,196.36554,39.15764,110.15305,77.62054,17.68,1.71,175.8073198,UG,,0.44,0.85,2457841.03796,1523605151079140352,18.440382,0.00726,18.705732,0.029286,18.008448,0.025069,0.697285,0.4049,0.1499,2.7014,-4.499,0.086,-33.935,0.122,30.8593118749214,5258.03564,J130527.70+390927.1,,,,,,,17.069,0.099,17.114,0.396,12.728,,8.683,,,-0.045,4.045,,,,,,,,,,,,,0.014,-0.743994674961522,-0.218483397639711,0.631456196885189,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:53:11 UTC,EDR3 1523605151079140224,,,,,,TIC 950188043,34.232,1.054
df4ac3f7-69a0-5ef2-9197-f066ccd00714,89958,ASASSN-V J130547.87-360300.3,SSS 120814:130548-360301,196.44946,-36.05007,306.18137,26.73106,17.39,0.73,0.5134182,UG,,0.65,0.66,2458108.84261,,20.026505,0.019179,20.156828,0.152476,19.496368,0.101491,0.66046,-0.4354,1.0548,-0.4128,-11.085,0.676,3.767,1.073,4.49445054721232,12347.2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,-0.77541090912465,-0.228943373605885,-0.588492016676896,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:30 UTC,EDR3 6154884466714083072,,,,,,TIC 998440811,11.707,1.168
8876c45d-952b-573e-916d-35c7f149f381,98658,ASASSN-V J130556.54-453729.6,ASASSN-16pn,196.48558,-45.62489,305.58535,17.17212,17.08,1.06,,UG,,0.93,0.84,2457747.85636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,-0.670603329383996,-0.198458185790362,-0.714776554674185,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
6090ec6a-7868-5caa-8c68-7efb023acea1,589925,ASASSN-V J130557.67-394511.8,SSS 130616:130558-394513,196.49031,-39.75327,305.96452,23.03294,14.54,2.19,,UG,,0.99,0.83,2457974.5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.295,0.03,15.065,0.045,14.616,0.036,14.046,0.021,13.828,0.058,0.77,0.116,-0.737182646752458,-0.218227841701029,-0.639482880485124,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2019-04-16 09:55:43 UTC,,,,,,,,,
